what,kind,bundleId,bundleVersion,description,time
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1328133323715
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1328133323716
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1328133323716
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.4.v20111106-0100,"org.eclipse.mylyn.bugzilla.core",1328133323717
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1328133323718
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110819-1700,"org.eclipse.team.svn.core",1328133323719
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1328133323719
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1328133323721
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1328133323722
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1328133323722
os,sysinfo,,,"macosx",1328133323729
arch,sysinfo,,,"x86_64",1328133323729
ws,sysinfo,,,"cocoa",1328133323729
locale,sysinfo,,,"en_US",1328133323729
processors,sysinfo,,,"4",1328133323729
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328133323729
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-11M3527",1328133323729
java.specification.name,sysinfo,,,"Java Platform API Specification",1328133323729
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328133323729
java.specification.version,sysinfo,,,"1.6",1328133323729
java.vendor,sysinfo,,,"Apple Inc.",1328133323729
java.version,sysinfo,,,"1.6.0_29",1328133323729
